"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"51253","Horn of Africa","August 02, 2018","2018","Aug","3","","3","","1","1","1","Sickness and lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Near Hamaresa, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4mi)","8.366220000000, 39.466646000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"51254","Sub-Saharan Africa","August 02, 2018","2018","Aug","1","","1","","","1","","Vehicle Accident","Kantchari, Burkina Faso","Mixed Migration Monitoring Mechanism Initiative (4mi)","12.483333000000, 1.516667000000","","http://www.mixedmigration.org/4mi/","Western Africa","2"
"45819","Europe","August 01, 2018","2018","Aug","2","","2","","","","","Shot","Road near Dobrinci, 45km northwest of Belgrade, Serbia","Reuters","44.974449704770, 19.920842263477","","https://reut.rs/2McCvRp","Southern Europe","1"
"45851","US-Mexico Border","August 01, 2018","2018","Aug","38","","38","","","","","Mixed","Webb County jurisdiction, Texas","Webb County Office of the Medical Examiner via KGNS","27.817448700000, -99.012892600000","Central America to US","https://bit.ly/2LKRYMn","Northern America","1"
"45993","US-Mexico Border","August 01, 2018","2018","Aug","1","","1","","","1","","Exposure","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.934973186308, -112.840707577590","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"46121","South America","August 01, 2018","2018","Aug","1","","1","","1","","","Presumed drowning","Táchira river, near International Bridge Simón Bolívar, Táchira, Venezuela","La Nación, La Opinión","7.818634000000, -72.450832000000","","https://bit.ly/2QGiA2N, https://bit.ly/2O0bRLZ","South America","3"
"51249","North Africa","August 01, 2018","2018","Aug","2","","2","","","2","","Sickness and lack of access to medicines, Starvation, Dehydration","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","23.092959000000, 22.659192000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51250","North Africa","August 01, 2018","2018","Aug","1","","1","","","","","Unknown","Near Ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","29.625085000000, 20.386066000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51251","Sub-Saharan Africa","August 01, 2018","2018","Aug","1","","1","","1","","","Sickness and lack of access to medicines, Starvation, Dehydration","Bobo Dioulasso, Burkina Faso","Mixed Migration Monitoring Mechanism Initiative (4mi)","11.183333000000, -4.283333000000","","http://www.mixedmigration.org/4mi/","Western Africa","2"
"45832","US-Mexico Border","July 31, 2018","2018","Jul","1","","1","","","1","","Unknown","Near Pharr, Hidalgo County, Texas, USA","US Border Patrol","26.154179363538, -98.178919002675","Central America to US","https://bit.ly/2OFQIaS","Northern America","5"
"51246","North Africa","July 31, 2018","2018","Jul","1","","1","","","1","","Vehicle Accident","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","21.143170000000, 23.823002000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51247","Horn of Africa","July 31, 2018","2018","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Near Hargeisa, Somalia","Mixed Migration Monitoring Mechanism Initiative (4mi)","9.511606000000, 44.059039000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"51248","Sub-Saharan Africa","July 31, 2018","2018","Jul","2","","2","","","2","","Vehicle Accident","Zegoua, Mali","Mixed Migration Monitoring Mechanism Initiative (4mi)","10.487500000000, -5.653611000000","","http://www.mixedmigration.org/4mi/","Western Africa","2"
"45815","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","1","","Drowning","Irrigation Canal, Felicity, Imperial County, California, USA","Imperial County Coroner's Office","32.659093625805, -115.590240735580","Central America to US","","Northern America","5"
"45817","Mediterranean","July 30, 2018","2018","Jul","1","","1","2","","1","","Drowning","Off the coast of Achakkar, Tangier, Morocco","Tanja7","35.839071004483, -5.940122119141","Western Mediterranean","https://bit.ly/2v1HNZl","Uncategorized","1"
"45818","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","1","","Drowning","Irrigation canal near Clint, El Paso County, Texas, USA","US Border Patrol, El Paso Times","31.583636465275, -106.226848566690","Central America to US","https://bit.ly/2OC4KcR, https://bit.ly/2NWUnjy","Northern America","5"
"45829","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","","","Unknown","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.124401300000, -111.722357500000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45830","US-Mexico Border","July 30, 2018","2018","Jul","1","","1","","","","","Unknown","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.983870900000, -112.821941900000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45831","North Africa","July 30, 2018","2018","Jul","3","","3","","","3","","Unknown","100km west of Al Jaghbub, Libya","Ean Libya","29.801950923564, 24.172143055078","","https://bit.ly/2M75OYw","Northern Africa","1"
"51240","North Africa","July 30, 2018","2018","Jul","2","","2","","1","1","1","Sickness and lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","25.607538000000, 13.911151000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51241","Horn of Africa","July 30, 2018","2018","Jul","1","","1","","","1","","Shot or stabbed","Moyale, Ethiopia, on border with Kenya","Mixed Migration Monitoring Mechanism Initiative (4mi)","3.536064000000, 39.065407000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"51242","North Africa","July 30, 2018","2018","Jul","2","","2","","","2","","Starvation, Dehydration","Sahara desert, near Ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","29.129900000000, 20.360782000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51243","Horn of Africa","July 30, 2018","2018","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Kismayo, Somalia","Mixed Migration Monitoring Mechanism Initiative (4mi)","-0.310591000000, 42.396130000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"51244","North Africa","July 30, 2018","2018","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Bani Walid, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","31.723048000000, 14.025968000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51245","Sub-Saharan Africa","July 30, 2018","2018","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Kantchari, Burkina Faso","Mixed Migration Monitoring Mechanism Initiative (4mi)","12.483333000000, 1.516667000000","","http://www.mixedmigration.org/4mi/","Western Africa","2"
"45795","Mediterranean","July 29, 2018","2018","Jul","6","","6","10","2","1","3","Drowning","Between Ayvalik, Turkey and Lesvos, Greece","Turkish Coast Guard, Ekathimerini, La Vanguardia","39.253815876194, 26.570164099609","Eastern Mediterranean","https://bit.ly/2mTgbBf, https://bit.ly/2v2gluh","Uncategorized","5"
"45816","Europe","July 29, 2018","2018","Jul","1","","1","","","1","1","Drowning","Evros/Meriç river, Greece-Turkey border","Ekathimerini","40.914511355632, 26.260509666650","","https://bit.ly/2Axy3vc","Southern Europe","1"
"51237","North Africa","July 29, 2018","2018","Jul","1","","1","","1","","1","Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter","Sahara desert, Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","20.610678000000, 27.916851000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51238","North Africa","July 29, 2018","2018","Jul","1","","1","","1","","","Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter, Suffocation","Metema, Ethiopia-Sudan border","Mixed Migration Monitoring Mechanism Initiative (4mi)","12.953846000000, 36.152215000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51239","North Africa","July 29, 2018","2018","Jul","2","","2","","1","1","","Sickness and lack of access to medicines, Dehydration","Sahara desert, near Wadi Halfa, Sudan, on border with Egypt","Mixed Migration Monitoring Mechanism Initiative (4mi)","21.818949000000, 31.378376000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"45838","Middle East","July 28, 2018","2018","Jul","6","","6","","","","","Struck by lightning bolt","Jazan province, Saudi Arabia, near border with Yemen","Al-Marsd, GDN","16.583541937366, 42.850998310625","","https://bit.ly/2OpwBh0, https://bit.ly/2mRypCZ","Western Asia","1"
"48330","Middle East","July 28, 2018","2018","Jul","2","","2","","","","","Shot","Syria-Turkey border, Idlib Governorate, Syria","Syrian Observatory for Human Rights","36.037415054876, 36.381528766656","","http://www.syriahr.com/en/?p=99054","Western Asia","4"
"51232","North Africa","July 28, 2018","2018","Jul","1","","1","","1","","","Sickness and lack of access to medicines","Sahara desert, Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","20.610678000000, 27.916851000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51233","North Africa","July 28, 2018","2018","Jul","1","","1","","1","","","Excessive Physical Abuse, Sexual abuse","Sahara desert near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","18.074280000000, 34.434549000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51234","Horn of Africa","July 28, 2018","2018","Jul","3","","3","","1","1","","Sickness and lack of access to medicines, Starvation","Mitsiwa, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4mi)","15.580140000000, 39.443588000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"51235","Horn of Africa","July 28, 2018","2018","Jul","1","","1","","","1","","Shot or stabbed","Near Negele, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4mi)","5.321172000000, 39.569408000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"51236","Sub-Saharan Africa","July 28, 2018","2018","Jul","1","","1","","","1","","Vehicle Accident","Segou, Mali","Mixed Migration Monitoring Mechanism Initiative (4mi)","13.450000000000, -6.266667000000","","http://www.mixedmigration.org/4mi/","Western Africa","2"
"51537","US-Mexico Border","July 28, 2018","2018","Jul","1","","1","","","1","","Drowning","All American Canal, Calexico, Imperial County, California, USA","Imperial County Coroner's Office","32.712646766604, -114.943023871160","Central America to US","","Northern America","5"
"51230","North Africa","July 27, 2018","2018","Jul","3","","3","","","","","Dehydration","Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4mi)","21.452060000000, 24.135751000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51231","Horn of Africa","July 27, 2018","2018","Jul","1","","1","","1","","","Sickness and lack of access to medicines","Liboi, Kenya-Somalia border","Mixed Migration Monitoring Mechanism Initiative (4mi)","0.345906000000, 40.882634000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"45793","US-Mexico Border","July 26, 2018","2018","Jul","1","","1","","","","","Unknown","Ranch near Falfurrias, Brooks County, Texas, USA","US Border Patrol","27.018368739267, -98.326540369141","Central America to US","https://bit.ly/2v3hXmS","Northern America","5"
"51228","North Africa","July 26, 2018","2018","Jul","1","","1","","1","","1","Sickness and lack of access to medicines","Sahara desert, Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","20.610678000000, 27.916851000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51229","North Africa","July 26, 2018","2018","Jul","1","","1","","1","","","Excessive Physical Abuse, Sexual abuse","Unspecified location in the Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","19.635357000000, 27.103538000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"45761","Mediterranean","July 25, 2018","2018","Jul","2","","2","","","2","","Presumed drowning","Bodies recovered in Tajoura, Libya","IOM Libya","32.871782897208, 13.416166775391","Central Mediterranean","","Uncategorized","4"
"51226","North Africa","July 25, 2018","2018","Jul","1","","1","","","","","Vehicle Accident","Sahara desert near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4mi)","18.074280000000, 34.434549000000","","http://www.mixedmigration.org/4mi/","Northern Africa","2"
"51227","Horn of Africa","July 25, 2018","2018","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Near Dhobley, Somalia","Mixed Migration Monitoring Mechanism Initiative (4mi)","2.500000000000, 42.329444000000","","http://www.mixedmigration.org/4mi/","Eastern Africa","2"
"45755","Mediterranean","July 24, 2018","2018","Jul","","10","10","32","","","","Drowning","Alboran Sea, off the coast of Al-Hoceima, Morocco","Caminando Fronteras, Asociación Pro Derechos Humanos de Andalucía","35.535640003676, -4.027877171094","Western Mediterranean","https://bit.ly/2uLLphN, https://bit.ly/2LTO3sg, https://bit.ly/2Ok9VPw","Uncategorized","4"
"45756","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","","","1","","Drowning","Río Bravo, near International Bridge I, Nuevo Laredo, Tamaulipas, Mexico","Expreso","27.499223816780, -99.507652403705","Central America to US","https://bit.ly/2OjLlhJ","Central America","1"
"45757","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","1","","1","","Cardiac arrest","Ranch near Sullivan City, Hidalgo County, Texas, USA","US Border Patrol","26.296039752680, -98.565006291016","Central America to US","https://bit.ly/2LPplcI","Northern America","5"
"45758","North Africa","July 24, 2018","2018","Jul","1","","1","","","1","","Shot","Checkpoint in Al Baydan, Libya","EFE, Libya Observer","25.853161000000, 14.222440000000","","https://bit.ly/2OigEcD, https://bit.ly/2Ol98gX","Northern Africa","3"
"45814","US-Mexico Border","July 24, 2018","2018","Jul","1","","1","","","1","","Dehydration, Exposure, Hyperthermia","Open desert near Calexico, Imperial County, California, USA","Imperial County Coroner's Office, La Crónica","32.699221989858, -115.228038584730","Central America to US","https://bit.ly/2LWyDH1","Northern America","5"
